ID,company,model,year,transmission,mileage,fueltype,tax,mpg,engineSize,price
12820,2, EcoSport,2017,3,15825,4,165,44.8,1.5,10970
12821,2, Fiesta,2015,1,35614,4,0,65.7,1,8010
12822,4, Aygo,2015,1,9749,4,0,69,1,6240
12823,0, 3 Series,2013,1,60211,0,125,60.1,2,10298
12824,2, EcoSport,2016,1,12426,4,125,52.3,1,10600
12825,4, RAV4,2019,0,9000,2,140,51.1,2.5,29903
12826,3, Q5,2019,3,4750,0,145,39.2,2,30350
12827,2, Galaxy,2016,1,37000,0,125,56.5,2,17495
12828,2, Fiesta,2016,1,11969,4,125,54.3,1.2,6995
12829,0, 1 Series,2019,3,8211,4,145,34.5,2,31790
12830,0, 3 Series,2015,3,22358,0,145,56.5,3,17998
12831,2, Fiesta,2019,1,2317,4,145,48.7,1.1,12000
12832,3, Q7,2017,3,47380,0,200,47.9,3,33075
12833,2, Fiesta,2017,1,22402,4,150,65.7,1,9850
12834,0, 1 Series,2017,3,17820,4,205,39.8,3,21995
12835,2, Kuga,2018,1,9929,0,150,54.3,1.5,18400
12836,0, 1 Series,2010,0,60000,0,145,53.3,2,7990
12837,0, 5 Series,2019,3,12391,0,150,62.8,2,26875
12838,0, X1,2018,0,2500,4,150,46.3,1.5,21995
12839,2, Focus,2019,0,4896,0,145,54.3,1.5,19236
12840,2, Mondeo,2016,1,67943,0,20,68.9,2,10350
12841,2, Focus,2016,1,27343,0,0,74.3,1.5,9999
12842,3, A4,2015,1,50811,0,20,67.3,2,11995
12843,2, Fiesta,2018,1,18433,4,145,62.8,1,13340
12844,3, A4,2020,3,1500,4,145,42.2,2,26995
12845,3, A4,2019,0,5000,0,145,45.6,2,31000
12846,1, I30,2018,1,38687,4,145,52.3,1.4,10950
12847,0, 1 Series,2016,0,25562,0,20,68.9,1.5,14975
12848,1, I20,2016,1,24377,4,30,55.4,1.2,7691
12849,0, 2 Series,2020,3,10,4,145,39.8,3,29500
12850,4, GT86,2013,0,28335,4,200,39.8,2,11599
12851,2, Focus,2012,1,76000,0,20,67.3,1.6,5495
12852,2, Edge,2017,1,21213,0,150,47.9,2,21700
12853,2, Focus,2017,1,22000,4,145,60.1,1,10990
12854,0, X5,2020,3,117,0,145,36.7,3,56270
12855,4, Yaris,2018,1,23654,4,150,58.9,1.5,9790
12856,0, X1,2017,3,25013,0,145,57.6,2,20990
12857,2, Focus,2015,1,47325,0,0,74.3,1.5,7890
12858,4, Yaris,2017,0,46953,2,0,86,1.5,10902
12859,3, A8,2012,0,70894,0,235,44.1,3,13437
12860,3, A8,2017,0,15830,0,200,47.1,3,25999
12861,1, I30,2018,1,21366,0,150,74.3,1.6,12299
12862,0, 3 Series,2019,1,2926,0,145,56.5,2,23980
12863,3, Q3,2017,1,46063,0,145,53.3,2,17241
12864,0, 3 Series,2017,3,29943,0,30,64.2,2,17832
12865,3, A4,2013,0,70774,0,125,58.9,2,8500
12866,4, C-HR,2018,0,19536,2,135,74.3,1.8,21799
12867,2, Fiesta,2014,1,41965,4,0,65.7,1,7290
12868,0, X1,2017,3,17285,0,145,60.1,2,20481
12869,2, Tourneo Connect,2019,1,4605,0,145,61.4,1.5,19998
12870,2, S-MAX,2016,1,34754,0,125,56.5,2,15895
12871,2, Focus,2018,1,11041,4,150,60.1,1,15495
12872,4, Yaris,2016,1,16014,4,30,58,1.3,7800
12873,2, Edge,2017,3,34399,0,160,48.7,2,20450
12874,4, Yaris,2017,1,8987,4,30,55,1.3,10500
12875,2, B-MAX,2016,3,34737,4,160,44.1,1.6,8500
12876,2, KA,2013,1,35000,4,30,57.7,1.2,4990
12877,2, Focus,2019,1,34466,0,150,80.7,1.5,13000
12878,1, I800,2018,0,21600,0,150,33.6,2.5,16790
12879,2, Focus,2019,1,10282,0,145,74.3,1.5,15760
12880,4, Aygo,2015,1,31870,4,0,69,1,5489
12881,0, 1 Series,2019,0,9567,4,145,55.5,1.5,15989
12882,3, Q3,2015,1,35446,0,145,54.3,2,13995
12883,3, A5,2016,3,7355,4,260,35.8,3,24698
12884,4, Aygo,2018,1,33857,4,145,69,1,6000
12885,0, 3 Series,2016,3,27621,0,145,56.5,3,18656
12886,3, A4,2017,1,17000,4,145,51.4,1.4,17999
12887,1, I30,2015,1,22653,4,145,48.7,1.4,8991
12888,4, Yaris,2018,1,13859,4,150,58.9,1.5,10498
12889,3, A3,2015,1,52516,0,20,68.9,2,11995
12890,0, 1 Series,2017,1,16423,0,150,72.4,1.5,13500
12891,0, 1 Series,2019,3,4811,0,145,60.1,2,22950
12892,0, X5,2019,0,3080,0,145,37.7,3,49980
12893,2, Kuga,2019,1,8114,0,145,36.7,2,19350
12894,0, 3 Series,2018,0,23217,0,145,64.2,2,20800
12895,3, A4,2016,1,79500,0,20,70.6,2,11795
12896,1, Tucson,2019,1,10193,4,145,34.9,1.6,14995
12897,2, Focus,2015,1,39394,4,20,60.1,1,8695
12898,2, Kuga,2017,0,15368,4,235,38.2,1.5,15160
12899,2, EcoSport,2019,1,5555,4,145,53.3,1,15000
12900,1, I30,2016,1,28290,4,145,48.7,1.4,7995
12901,2, Focus,2016,1,30923,0,0,74.3,1.5,10995
12902,3, A1,2015,1,21000,4,30,55.4,1.4,12990
12903,4, Yaris,2017,1,19195,4,145,55,1.3,10250
12904,2, Fiesta,2019,1,20991,4,150,55.4,1.1,9998
12905,3, Q2,2019,3,5872,4,145,33.2,2,27870
12906,0, 3 Series,2015,0,35973,0,160,51.4,3,16995
12907,2, Fiesta,2019,1,4188,4,145,55.4,1,15200
12908,3, Q3,2014,3,24000,4,265,36.7,2,15995
12909,4, C-HR,2017,0,11499,2,135,74.3,1.8,21995
12910,4, Yaris,2019,1,4,4,145,47.9,1.5,11888
12911,3, Q7,2019,0,5558,0,145,33.6,3,49995
12912,4, Aygo,2017,1,30031,4,0,69,1,5998
12913,1, I30,2018,1,11748,4,145,52.3,1.4,12892
12914,1, Tucson,2019,1,17948,4,145,34.9,1.6,15498
12915,1, I20,2018,1,5000,4,145,58.9,1.2,10995
12916,1, I30,2018,1,11651,0,145,74.3,1.6,11500
12917,2, Kuga,2018,1,18582,0,145,54.3,2,17000
12918,2, Fiesta,2014,1,41274,4,0,65.7,1,6995
12919,2, Focus,2020,1,52,4,145,60.1,1,21000
12920,4, Aygo,2019,3,7922,4,150,55.4,1,12492
12921,1, I20,2019,1,14188,4,145,46.3,1.2,10000
12922,2, Kuga,2019,3,7600,0,145,46.3,2,19989
12923,2, Grand C-MAX,2016,3,22885,0,30,58.9,1.5,9995
12924,2, Fiesta,2015,1,40160,4,125,54.3,1.2,6800
12925,2, Focus,2009,0,39911,4,265,37.7,1.6,4299
12926,4, Aygo,2015,1,24568,4,0,69,1,5998
12927,2, Ka+,2017,1,3172,4,30,57.7,1.2,7000
12928,2, Focus,2014,1,50039,4,30,56.5,1,7470
12929,3, Q2,2018,1,8668,0,145,64.2,1.6,20192
12930,2, EcoSport,2018,1,12100,4,150,54.3,1,13499
12931,2, Focus,2018,1,9500,4,145,57.7,1,12999
12932,0, X5,2015,0,43271,0,205,47.9,2,23491
12933,2, Fiesta,2009,1,45000,0,20,67.3,1.6,5450
12934,4, Yaris,2015,0,43335,2,0,78,1.5,9898
12935,4, Auris,2017,0,23021,2,0,72.4,1.8,15295
12936,3, A4,2017,0,41252,4,30,53.3,2,16800
12937,3, A3,2016,1,25706,4,20,60.1,1,13170
12938,2, Fiesta,2016,1,19873,4,125,54.3,1.2,8600
12939,2, Focus,2019,1,603,4,145,47.9,1,18699
12940,1, I10,2017,1,31686,4,145,57.7,1.2,6491
12941,1, I40,2018,0,21798,0,145,60.1,1.7,13985
12942,4, C-HR,2020,0,2448,2,140,57.7,1.8,26980
12943,1, IX35,2014,1,35000,0,150,53.3,1.7,8490
12944,1, Santa Fe,2019,3,3960,0,145,39.8,2.2,32490
12945,2, Fiesta,2019,1,2159,4,145,58.9,1,14795
12946,3, Q3,2017,0,26653,0,145,53.3,2,21290
12947,1, I10,2018,1,9521,4,150,60.1,1,6981
12948,1, I10,2016,1,25857,4,20,60.1,1,5485
12949,0, X1,2016,1,29018,0,125,58.9,2,17698
12950,2, EcoSport,2016,1,26445,0,30,64.2,1.5,9199
12951,3, A6,2019,3,7461,0,150,37.7,3,45995
12952,0, 5 Series,2013,1,65000,0,125,58.9,2,8975
12953,2, EcoSport,2019,1,6453,4,145,53.3,1,14491
12954,4, Yaris,2018,0,9989,2,135,76.3,1.5,12995
12955,1, IX35,2014,1,71289,0,145,53.3,1.7,7298
12956,0, 3 Series,2016,1,32759,0,20,72.4,2,12300
12957,3, A5,2020,0,751,4,145,40.4,2,25000
12958,3, A1,2017,1,25249,4,145,67.3,1,13490
12959,0, 4 Series,2015,0,45550,4,260,37.2,3,17786
12960,0, 3 Series,2016,0,28000,0,30,64.2,2,17750
12961,2, Fiesta,2019,1,3578,4,150,48.7,1.1,11698
12962,3, A8,2019,0,2117,0,145,40.4,3,41606
12963,2, Focus,2018,1,11033,4,145,58.9,1,14600
12964,4, Aygo,2017,3,30191,4,0,67,1,8999
12965,2, Fiesta,2017,1,6555,4,145,64.2,1.1,9800
12966,4, Yaris,2013,1,29894,4,30,58.9,1,5690
12967,4, Aygo,2018,1,33000,4,145,69,1,6091
12968,3, A1,2016,1,23932,0,20,72.4,1.6,14700
12969,2, EcoSport,2019,1,5636,0,145,68.9,1.5,15489
12970,2, Fiesta,2017,1,22414,4,145,65.7,1,10500
12971,0, 3 Series,2015,0,54204,0,125,61.4,2,13150
12972,3, Q3,2015,3,33845,4,145,47.9,1.4,16498
12973,1, Tucson,2019,1,17770,4,150,34.9,1.6,15498
12974,2, Fiesta,2020,1,4500,4,150,58.9,1,15250
12975,1, I30,2017,1,30000,0,145,74.3,1.6,13995
12976,4, Prius,2017,0,23056,2,0,94.1,1.8,17995
12977,2, Focus,2017,1,24521,4,20,60.1,1,11450
12978,0, 1 Series,2012,1,75900,0,30,62.8,2,6795
12979,2, Focus,2017,1,8556,4,145,60.1,1,11750
12980,0, M3,2017,3,15770,4,305,34,3,37591
12981,3, A5,2019,0,9394,0,145,45.6,2,28020
12982,4, Corolla,2020,0,3000,2,135,58.9,1.8,23550
12983,0, 3 Series,2019,3,9368,0,150,52.3,2,25450
12984,0, 5 Series,2019,0,1550,0,145,62.8,2,29850
12985,1, Tucson,2016,0,30300,0,125,57.6,1.7,14199
12986,0, 3 Series,2020,3,789,0,145,49.6,2,36495
12987,3, A1,2016,1,20826,4,30,57.6,1.4,11491
12988,2, Galaxy,2016,1,85259,0,125,56.5,2,12940
12989,2, Fiesta,2018,1,28842,4,145,56.5,1,10190
12990,4, Yaris,2016,0,39513,4,30,55,1.3,8698
12991,3, Q5,2017,3,20770,4,145,34,3,38799
12992,2, B-MAX,2013,3,55920,4,165,44.1,1.6,5572
12993,2, Focus,2017,3,32384,4,125,51.4,1,9998
12994,4, Aygo,2017,1,15500,4,0,68.9,1,8995
12995,3, Q2,2020,1,3524,4,145,43.5,1.5,26880
12996,0, 1 Series,2019,3,2501,4,150,55.5,1.5,18022
12997,1, I30,2017,1,15882,4,150,52.3,1.4,11990
12998,2, Fiesta,2017,1,8867,4,145,54.3,1.2,8989
12999,4, Corolla,2019,1,5087,4,145,39.2,1.2,18498
13000,2, Fiesta,2018,1,11053,4,145,65.7,1,11500
13001,0, X1,2019,1,3715,0,145,68.9,2,25000
13002,1, I10,2019,1,1075,4,145,60.1,1,8995
13003,2, C-MAX,2015,1,34670,0,20,68.9,1.5,8400
13004,4, Aygo,2015,1,34578,4,0,69,1,6299
13005,4, Aygo,2019,0,1927,3,145,55.4,1,10690
13006,2, Focus,2015,1,48000,0,0,74.3,1.5,8699
13007,2, Kuga,2017,1,18691,0,30,64.2,1.5,14000
13008,2, Fiesta,2000,1,43000,4,160,41.5,1.3,1995
13009,2, Grand C-MAX,2017,3,22500,0,30,58.9,1.5,11495
13010,0, 5 Series,2019,0,11537,0,145,62.8,2,31670
13011,4, Yaris,2017,1,10335,4,145,65.7,1,9495
13012,3, Q3,2016,1,31000,0,30,60.1,2,16450
13013,2, Fiesta,2017,1,48616,0,0,78.5,1.5,7750
13014,3, Q5,2017,3,49227,0,145,56.5,2,22950
13015,1, I10,2019,1,3123,4,145,49.6,1,8899
13016,3, A4,2019,1,3378,4,145,39.2,2,29300
13017,1, Santa Fe,2019,3,130,0,145,42.8,2.2,31995
13018,4, Yaris,2018,1,19325,4,145,56.5,1.5,11395
13019,3, Q7,2019,0,10035,0,145,32.8,3,45800
13020,0, X5,2016,0,29614,0,205,47.1,3,26250
13021,1, Tucson,2018,1,7719,4,145,44.8,1.6,13491
13022,1, Santa Fe,2019,3,6697,0,150,39.2,2.2,33999
13023,1, IX35,2015,1,23866,0,145,54.3,1.7,9691
13024,2, Mondeo,2016,1,75580,0,0,78.5,1.5,8295
13025,1, I800,2018,1,38560,0,145,37.7,2.5,14000
13026,2, Fiesta,2016,1,25465,4,125,54.3,1.2,7899
13027,2, Focus,2016,1,30353,0,0,74.3,1.5,10990
13028,2, Ka+,2018,1,12405,4,145,57.7,1.2,7950
13029,2, Ka+,2018,1,12309,4,145,54.3,1.2,8030
13030,3, Q5,2016,3,22809,0,235,42.2,3,34995
13031,2, Fiesta,2013,1,103100,4,30,54.3,1.2,3995
13032,0, 3 Series,2019,3,7749,0,145,64.2,2,23164
13033,2, Focus,2019,1,4714,0,145,57.7,1.5,16999
13034,4, Aygo,2012,1,15585,4,0,65.7,1,4285
13035,2, Fiesta,2018,1,8538,4,150,56.5,1,12000
13036,2, Focus,2019,0,6516,4,150,39.8,1.5,18998
13037,4, Aygo,2017,3,5000,4,145,67.3,1,8995
13038,1, Tucson,2019,3,13136,4,150,36.2,1.6,17500
13039,2, S-MAX,2016,1,22497,0,125,56.5,2,15520
13040,3, A5,2019,0,10,4,145,40.4,2,28991
13041,1, I20,2016,1,28387,4,30,56.5,1.2,8350
13042,3, Q3,2015,1,54296,0,145,52.3,2,15499
13043,3, Q7,2016,3,34685,0,200,47.9,3,33995
13044,3, Q3,2017,1,18972,0,145,56.5,2,19495
13045,0, 3 Series,2016,3,19060,0,145,53.3,3,19400
13046,4, Auris,2018,0,9197,2,135,65.6,1.8,18995
13047,3, A3,2020,3,6000,4,145,34.5,2,34990
13048,2, Fiesta,2018,1,10549,4,145,65.7,1,11900
13049,3, A3,2017,3,53222,0,30,61.4,2,16625
13050,2, Kuga,2018,1,17243,0,145,54.3,1.5,16999
13051,2, Kuga,2017,1,6240,4,145,45.6,1.5,16997
13052,3, A3,2013,0,31244,0,30,64.2,2,12499
13053,3, A4,2019,3,4000,4,145,38.7,2,27000
13054,0, M4,2018,3,8326,4,145,34,3,35750
13055,4, Prius,2016,0,41487,2,0,85.6,1.8,17480
13056,2, B-MAX,2014,1,52826,4,30,57.7,1,6490
13057,2, Fiesta,2019,1,9326,4,145,58.9,1,14320
13058,3, Q7,2016,0,33747,0,200,47.9,3,30996
13059,2, Kuga,2017,1,22139,0,30,64.2,1.5,13900
13060,3, A1,2019,1,6000,4,145,47.9,1,20595
13061,3, A1,2017,1,59973,4,145,67.3,1,10700
13062,0, 1 Series,2019,1,1300,4,145,44.1,1.5,22949
13063,4, C-HR,2017,0,14600,2,0,74.3,1.8,20995
13064,2, Fiesta,2017,1,30372,4,0,65.7,1,8200
13065,3, A3,2016,1,47743,0,20,68.9,1.6,13990
13066,3, A1,2014,1,98520,0,20,68.9,2,7295
13067,0, 3 Series,2016,1,53855,0,30,62.8,2,12100
13068,4, Prius,2017,0,27899,2,0,94.1,1.8,17498
13069,3, A3,2017,3,27430,4,145,56.5,1.4,18498
13070,2, Fiesta,2016,1,14979,4,0,65.7,1,11000
13071,0, 3 Series,2020,3,5665,4,145,40.4,2,33990
13072,2, Focus,2017,0,17560,4,145,51.4,1,12500
13073,2, Fiesta,2018,3,33846,4,145,54.3,1,11499
13074,2, Kuga,2017,1,43250,0,125,60.1,2,14500
13075,4, Yaris,2011,1,71000,4,30,54.3,1.3,3490
13076,2, Kuga,2016,0,10713,4,235,38.2,1.5,18495
13077,2, Focus,2018,1,15165,4,145,41.5,2,17750
13078,0, 1 Series,2017,1,15645,4,125,52.3,1.5,15500
13079,0, 3 Series,2015,3,6147,4,145,47.9,2,17200
13080,3, Q2,2019,1,2000,0,145,49.6,1.6,21500
13081,2, Fiesta,2017,1,15600,4,145,65.7,1,11470
13082,0, 1 Series,2015,0,57570,0,0,74.3,2,10348
13083,2, B-MAX,2017,1,5698,4,145,57.7,1,12499
13084,0, 4 Series,2016,0,83359,0,30,65.7,2,13300
13085,2, Ka+,2019,1,7156,4,145,43.5,1.2,10999
13086,0, 2 Series,2019,3,8171,0,145,51.4,2,20490
13087,1, I10,2019,0,6000,4,145,47.9,1.2,10995
13088,0, 4 Series,2014,0,43116,0,160,50.4,3,18712
13089,0, X5,2019,3,9415,0,145,37.7,3,47440
13090,4, RAV4,2017,0,28546,4,205,43.5,2,17390
13091,2, Fiesta,2018,1,12000,4,150,64.2,1.1,9999
13092,0, X7,2019,0,2689,0,145,33.6,3,69940
13093,0, 3 Series,2016,1,19871,0,20,72.4,2,13190
13094,3, Q3,2019,1,3544,0,150,40.9,2,28450
13095,3, A6,2019,0,3008,0,145,37.7,3,46850
13096,3, A3,2011,1,38264,0,30,64.2,2,7450
13097,0, 3 Series,2016,0,67801,0,125,60.1,2,14750
13098,0, 3 Series,2014,0,94450,0,160,52.3,3,13000
13099,0, 2 Series,2019,3,4568,0,145,52.3,2,18495
13100,3, A4,2015,1,87652,0,0,74.3,2,10999
13101,4, Yaris,2016,0,22931,2,0,86,1.5,10600
13102,2, Kuga,2018,1,34003,4,145,45.6,1.5,12699
13103,2, Fiesta,2017,1,14415,4,145,65.7,1,9400
13104,2, Fiesta,2018,1,8565,4,145,55.4,1.1,10895
13105,2, Fiesta,2019,1,5517,4,145,48.7,1.1,12000
13106,4, Aygo,2018,1,19558,4,145,56.5,1,8495
13107,2, Kuga,2018,1,7721,0,150,54.3,1.5,15790
13108,2, Fiesta,2019,1,13194,4,145,40.3,1.5,15995
13109,3, A5,2018,0,13453,4,150,36.7,3,32990
13110,4, Yaris,2016,0,17412,2,0,78,1.5,12750
13111,3, A1,2017,1,8996,4,0,67.3,1,13290
13112,2, S-MAX,2018,3,15019,0,145,52.3,2,23038
13113,1, I10,2018,1,7594,4,145,60.1,1,7995
13114,2, Fiesta,2018,1,8567,4,145,62.8,1,12000
13115,0, 3 Series,2019,3,6850,4,145,40.4,2,36531
13116,0, 3 Series,2016,3,9939,0,160,51.4,3,20432
13117,3, Q3,2020,3,3999,4,145,31.4,2,32500
13118,4, C-HR,2018,0,22974,2,140,74.3,1.8,21995
13119,2, Grand C-MAX,2015,3,26217,0,125,56.5,2,10499
13120,3, Q3,2020,3,2888,4,150,39.2,1.5,36950
13121,2, Fiesta,2018,1,31925,4,145,65.7,1,9150
13122,4, Yaris,2019,1,2627,4,145,47.9,1.5,12195
13123,3, A3,2016,0,41656,0,30,61.4,2,16750
13124,1, I40,2017,1,9225,0,145,65.7,1.7,11690
13125,4, Aygo,2014,1,30000,4,0,69,1,5230
13126,3, Q3,2017,3,20075,4,150,42.2,2,22995
13127,2, B-MAX,2016,1,5811,4,145,47.1,1.4,8000
13128,3, A4,2019,3,4781,4,150,40.9,2,20495
13129,2, EcoSport,2018,3,7839,4,145,45.6,1,15599
13130,2, Focus,2014,1,41633,4,30,56.5,1,6999
13131,3, A1,2016,3,11349,4,30,57.6,1.4,14450
13132,2, Focus,2019,1,3211,4,145,60.1,1,16999
13133,3, Q3,2019,3,3150,4,145,38.2,1.5,28790
13134,0, 1 Series,2019,1,4160,4,145,53.3,1.5,16695
13135,0, 2 Series,2014,0,58000,4,265,37.2,3,15995
13136,2, Focus,2019,1,17998,4,150,60.1,1,16798
13137,4, Yaris,2017,1,1841,4,145,58.9,1.5,9999
13138,3, Q5,2016,3,38000,0,200,47.1,2,20495
13139,0, 1 Series,2012,1,45000,0,145,56.5,2,10975
13140,2, Focus,2018,1,11339,0,145,67.3,2,18998
13141,4, Aygo,2014,1,26866,4,0,69,1,6385
13142,0, Z3,1998,1,56500,4,270,35.3,1.9,3950
13143,2, Fiesta,2018,1,21718,4,145,62.8,1,12799
13144,2, Fiesta,2019,1,9921,4,145,58.9,1,12999
13145,1, Tucson,2016,3,29143,0,125,57.6,1.7,14499
13146,0, 3 Series,2013,1,73428,0,20,68.9,2,8492
13147,2, Kuga,2015,1,77251,0,125,60.1,2,9540
13148,3, Q3,2017,1,39659,0,145,61.4,2,15995
13149,3, A1,2016,0,34748,4,30,56.5,1.4,13990
13150,4, C-HR,2016,0,18738,2,0,74.3,1.8,20562
13151,3, Q7,2019,0,1510,0,145,33.2,3,56985
13152,2, Focus,2016,1,43526,0,0,74.3,1.5,8000
13153,1, I20,2016,0,28560,4,160,42.2,1.4,8998
13154,2, Focus,2018,1,9000,0,145,67.3,2,17060
13155,1, Santa Fe,2017,3,21615,0,235,42.8,2.2,17998
13156,1, IX20,2015,1,27399,4,125,50.4,1.4,7699
13157,1, I10,2018,1,14162,4,145,60.1,1,7495
13158,3, Q2,2019,1,1000,0,145,49.6,1.6,21800
13159,2, Focus,2019,1,5842,0,145,80.7,1.5,15000
13160,2, Fiesta,2017,1,23255,4,0,65.7,1,8300
13161,0, 5 Series,2016,0,52000,0,30,62.8,2,14490
13162,4, Corolla,2019,0,6125,2,135,78.5,1.8,23395
13163,2, Focus,2017,1,23500,4,145,60.1,1,11600
13164,2, Kuga,2016,1,31288,0,125,60.1,2,14800
13165,2, Kuga,2017,1,19744,0,145,60.1,2,15997
13166,2, EcoSport,2019,1,12000,4,145,54.3,1,17000
13167,2, Kuga,2014,1,52634,0,150,53.3,2,10000
13168,3, A4,2019,1,1000,4,145,39.2,2,24000
13169,1, IX20,2018,0,10166,4,145,34.5,1.6,12150
13170,3, Q7,2019,0,8000,0,145,33.2,3,52995
13171,2, Kuga,2018,1,50226,0,145,64.2,1.5,13559
13172,4, Aygo,2017,1,28953,4,0,69,1,6800
13173,0, X1,2017,1,25818,0,125,60.1,2,17491
13174,2, C-MAX,2017,1,59630,0,20,68.9,1.5,8489
13175,2, Fiesta,2017,0,25426,4,150,57.7,1,10000
13176,2, Focus,2018,3,26694,4,145,51.4,1,11790
13177,0, 1 Series,2016,3,13708,0,20,68.9,1.5,13908
13178,0, 3 Series,2019,0,10850,0,145,43.5,3,39600
13179,2, Fiesta,2016,1,37189,4,0,65.7,1,6999
13180,0, 3 Series,2016,3,68800,0,30,64.2,2,13990
13181,1, Tucson,2019,1,23773,4,145,34.9,1.6,15498
13182,4, C-HR,2018,0,26078,2,135,74.3,1.8,17498
13183,1, I10,2015,3,26227,4,150,47.9,1.2,7500
13184,2, Fiesta,2014,1,21259,4,0,65.7,1,9495
13185,0, X3,2019,0,6527,0,145,54.3,2,33606
13186,2, EcoSport,2019,1,4470,0,145,58.9,1.5,16479
13187,2, Fiesta,2018,1,10121,4,145,64.2,1.1,9900
13188,2, Fiesta,2018,1,8236,4,145,64.2,1.1,10000
13189,2, Kuga,2017,0,14722,4,235,38.2,1.5,14000
13190,2, Fiesta,2016,1,16756,4,20,62.8,1,9950
13191,2, Focus,2019,1,3756,4,145,60.1,1,19000
13192,0, 1 Series,2017,1,18435,4,125,53.3,1.5,11990
13193,2, Fiesta,2019,3,3584,4,150,48.7,1,16991
13194,3, A1,2018,1,20000,4,150,67.3,1,14500
13195,2, Kuga,2019,1,2514,0,145,39.2,2,22500
13196,1, I20,2017,1,37505,4,145,58.9,1.2,7795
13197,3, A3,2013,1,73295,0,20,67.3,2,8991
13198,3, S3,2015,3,46965,4,205,40.9,2,19000
13199,3, A6,2020,3,3503,0,145,47.9,2,35780
13200,2, Kuga,2018,1,12789,4,150,39.2,1.5,18250
13201,3, A5,2020,3,2000,0,145,51.4,2,29750
13202,1, IX20,2016,0,39016,4,160,43.5,1.6,8990
13203,0, 3 Series,2017,0,78446,2,0,134.5,2,14999
13204,2, Fiesta,2015,1,51621,4,30,54.3,1.2,6895
13205,2, Kuga,2018,0,4957,4,145,31,1.5,20850
13206,0, 1 Series,2015,3,38178,4,240,37.7,3,16950
13207,3, A1,2019,3,6900,4,150,47.9,1,19995
13208,0, 4 Series,2017,3,34764,0,145,52.3,3,20945
13209,0, X1,2019,0,9412,0,145,60.1,2,24950
13210,4, Yaris,2017,1,18901,4,30,58,1.3,8498
13211,1, I10,2017,1,13787,4,145,60.1,1,7291
13212,3, Q7,2016,3,47538,0,200,47.9,3,31072
13213,4, C-HR,2017,0,42192,2,0,74.3,1.8,17999
13214,0, 4 Series,2019,1,115,4,145,46.3,2,22450
13215,0, 1 Series,2016,1,24516,0,20,72.4,1.5,12121
13216,0, 3 Series,2019,0,6504,4,150,42.2,2,26750
13217,3, A4,2020,0,3000,4,145,39.2,2,32000
13218,0, X3,2015,0,21512,0,145,54.3,2,18999
13219,4, Auris,2017,1,29798,4,30,58.9,1.2,8998
13220,4, Yaris,2018,1,16447,4,150,47.1,1.5,10995
13221,2, Kuga,2015,1,43717,0,145,54.3,2,14298
13222,3, A6,2019,3,8000,0,150,35.8,3,44950
13223,2, Focus,2019,1,13402,4,145,48.7,1,17500
13224,2, Fiesta,2017,1,23160,4,145,62.8,1,11000
13225,4, Aygo,2017,1,28500,4,0,68.9,1,8495
13226,0, 1 Series,2018,0,18899,0,145,49.6,2,15999
13227,4, Yaris,2018,1,27503,4,145,65.7,1,8999
13228,0, 3 Series,2015,1,46015,0,125,58.9,2,12300
13229,1, I20,2018,1,5657,4,145,46.3,1.2,10495
13230,2, Focus,2017,1,34000,0,20,70.6,2,10490
13231,3, A4,2013,1,63000,0,30,65.7,2,8995
13232,2, Mondeo,2015,1,138000,0,20,68.9,2,6793
13233,4, Yaris,2017,1,21049,4,30,58,1.3,8995
13234,2, Focus,2018,1,3581,4,140,60.1,1,18000
13235,2, C-MAX,2017,1,54797,0,20,68.9,1.5,7589
13236,3, Q5,2019,3,6500,0,145,38.2,2,30490
13237,3, A3,2018,1,17789,4,145,54.3,1.5,19995
13238,3, Q3,2016,1,32000,0,30,61.4,2,13490
13239,4, Yaris,2019,1,11849,4,145,47.9,1.5,11895
13240,1, IX20,2016,0,7275,4,160,43.5,1.6,9995
13241,4, Aygo,2018,1,6500,4,145,56.5,1,7995
13242,1, I20,2019,1,6243,4,145,46.3,1.2,9699
13243,4, Yaris,2019,0,2892,4,150,47.9,1.5,13795
13244,2, Fiesta,2018,1,11550,4,150,65.7,1,11200
13245,3, Q3,2016,1,34500,0,160,49.6,2,17395
13246,3, A3,2017,3,13163,4,145,56.5,1.5,22490
13247,2, Fiesta,2019,1,1459,4,145,48.7,1.1,14000
13248,2, Kuga,2016,0,24000,4,235,38.2,1.5,12995
13249,2, Fiesta,2017,1,5146,4,0,65.7,1,10210
13250,3, Q3,2014,3,50000,0,205,47.9,2,13991
13251,2, Fiesta,2019,1,7942,4,145,55.4,1,16191
13252,2, Kuga,2018,1,13043,0,145,64.2,1.5,16990
13253,3, A4,2018,1,23669,4,145,52.3,1.4,17698
13254,2, Focus,2019,1,7500,4,145,60.1,1,18200
13255,4, Yaris,2016,1,20779,4,30,55,1.3,9498
13256,0, 5 Series,2019,0,11598,0,145,60.1,2,27876
13257,2, Fiesta,2016,1,24659,4,0,65.7,1,8995
13258,2, Fiesta,2018,1,13800,4,145,55.4,1,13820
13259,0, 4 Series,2016,0,39218,0,30,65.7,2,16807
13260,1, Tucson,2017,1,17820,0,145,61.7,1.7,13998
13261,2, Fiesta,2015,1,66445,4,20,62.8,1,7350
13262,4, Aygo,2011,1,39841,4,20,61.4,1,4295
13263,2, Edge,2019,0,8772,0,145,37.2,2,31995
